Date,Time,Category,Item,Qty,Product Sales,Discounts,Net Sales,Transaction ID,Itemization Type
29/10/2024,15:04:06,None,Rabbit - Strawberry Bag,1,$33.79,-$21.88,$11.91,5rakeQJUzxBFs8ia5AlIhhfeV,Physical Good
29/10/2024,15:04:06,None,Ducky Star,1,$43.44,-$28.12,$15.32,5rakeQJUzxBFs8ia5AlIhhfeV,Physical Good
29/10/2024,14:10:22,None,Dor - Magician hat,1,$40.84,$0.00,$40.84,Jf8IRYfyyjdLUk8bPvVkxKmeV,Physical Good
29/10/2024,14:10:22,None,Piggy - Queen,1,$36.31,$0.00,$36.31,Jf8IRYfyyjdLUk8bPvVkxKmeV,Physical Good
29/10/2024,12:29:11,Beverages,Drink - WATER,2,$6.00,-$6.00,$0.00,FFSjw3SuiXwi5wB1lvdGqOieV,Physical Good
28/10/2024,19:23:06,None,Dor - Captain US,1,$31.77,$0.00,$31.77,tdYjX9NRRKN35ec5YjyS2g4eV,Physical Good
28/10/2024,19:14:30,None,Piggy - Peachy,1,$27.27,$0.00,$27.27,T2h0apo3ZHYqFfHD643DsdleV,Physical Good
28/10/2024,15:04:53,None,Gloss Varnish,1,$4.54,$0.00,$4.54,r8ERJO0qLJ3tbzwlS11xVo2eV,Service
28/10/2024,15:04:27,None,Gloss Varnish,1,$4.54,$0.00,$4.54,NL1ahS4hmFZTKExNCyAK2W5eV,Service
28/10/2024,15:02:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,PaOT96Q5km1SkK2jJjFavdAfV,Service
28/10/2024,15:02:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,PaOT96Q5km1SkK2jJjFavdAfV,Service
28/10/2024,14:45:55,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,RxBrpluIJ2Cso4zGnOSRqy6eV,Physical Good
28/10/2024,13:32:29,None,Monster small,1,$40.85,$0.00,$40.85,bky6AmyRKQvIz843yWK4pMAfV,Physical Good
28/10/2024,13:32:29,None,Piggy – Bottle,1,$37.41,-$12.00,$25.41,bky6AmyRKQvIz843yWK4pMAfV,Physical Good
28/10/2024,13:07:09,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,zmvHac2XByz3gO2SjwufFZAfV,Physical Good
28/10/2024,13:05:41,None,Piggy – Happy,1,$39.32,-$32.59,$6.73,ptlVpMoeKPBfLu8lfDw4fMieV,Physical Good
28/10/2024,13:05:41,None,Cat - Piggy,1,$39.02,-$29.41,$9.61,ptlVpMoeKPBfLu8lfDw4fMieV,Physical Good
28/10/2024,12:18:46,Sanrio,Kuro -  King,1,$42.09,-$13.50,$28.59,1pAHEfN9LZNRzfIZtCwc82peV,Physical Good
28/10/2024,12:18:46,Halloween,Halloween - Bubu Lala,1,$45.38,$0.00,$45.38,1pAHEfN9LZNRzfIZtCwc82peV,Physical Good
27/10/2024,19:15:45,None,Custom Amount,1,$40.84,$0.00,$40.84,JFlJyHPn7wAGe7XrsuR1GNieV,
27/10/2024,18:53:43,Sanrio,Cina,1,$37.41,-$12.00,$25.41,fIBN0tNn4erSQjcJJQmVMAqeV,Physical Good
27/10/2024,18:53:43,None,Custom Amount,1,$40.85,$0.00,$40.85,fIBN0tNn4erSQjcJJQmVMAqeV,
27/10/2024,18:38:41,Couple,Couple – Resting Bear,1,$49.92,$0.00,$49.92,J348vorci4BKS78ZzZNbI6heV,Physical Good
27/10/2024,16:31:24,None,Gloss Varnish,1,$4.54,$0.00,$4.54,nwT3hTGNcrAsFJIZ0usMxn7eV,Service
27/10/2024,16:31:24,None,Gloss Varnish,1,$4.54,$0.00,$4.54,nwT3hTGNcrAsFJIZ0usMxn7eV,Service
27/10/2024,15:30:17,None,Gloss Varnish,1,$4.54,$0.00,$4.54,TGLls4X0jPuTPLwX3Gw7hW3eV,Service
27/10/2024,15:30:17,None,Gloss Varnish,1,$4.54,$0.00,$4.54,TGLls4X0jPuTPLwX3Gw7hW3eV,Service
27/10/2024,15:05:14,None,Ducky Star,1,$42.09,-$13.50,$28.59,RjsEzgzOPCwmWFq840brRGueV,Physical Good
27/10/2024,15:05:14,None,Custom Amount,1,$45.38,$0.00,$45.38,RjsEzgzOPCwmWFq840brRGueV,
27/10/2024,14:56:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,DQIzqGhZAGHbfYmxSYk3Xg2eV,Service
27/10/2024,14:56:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,DQIzqGhZAGHbfYmxSYk3Xg2eV,Service
27/10/2024,14:53:43,Bear Stick / Bear Brick,Bear Stick - Heart,1,$43.58,-$29.61,$13.97,b6bbFCJayLTyvEikJsF7ykzeV,Physical Good
27/10/2024,14:53:43,Sanrio,Mel,1,$39.12,-$30.42,$8.70,b6bbFCJayLTyvEikJsF7ykzeV,Physical Good
27/10/2024,14:53:43,Beverages,Drink - SPRITE,1,$2.90,-$1.97,$0.93,b6bbFCJayLTyvEikJsF7ykzeV,Physical Good
27/10/2024,14:44:53,None,Capybara - TV,1,$45.45,$0.00,$45.45,1vl0KvJZtFm1TrWyT3JGbDxeV,Physical Good
27/10/2024,14:42:21,Raws/Kaws,Raws - Furry,1,$45.38,$0.00,$45.38,ncXSBCaUB9Eb3uERwXmY2QreV,Physical Good
27/10/2024,14:42:21,None,Dragon - Baby,1,$37.42,-$12.00,$25.42,ncXSBCaUB9Eb3uERwXmY2QreV,Physical Good
27/10/2024,14:42:21,Beverages,Drink - COKE,1,$2.72,$0.00,$2.72,ncXSBCaUB9Eb3uERwXmY2QreV,Physical Good
27/10/2024,14:39:49,None,Capybara - Mother & Child,1,$54.46,$0.00,$54.46,1BuAgxGPgMrIA9tPiYSz2OleV,Physical Good
27/10/2024,14:39:49,None,Pot Lady 3,1,$51.44,-$16.50,$34.94,1BuAgxGPgMrIA9tPiYSz2OleV,Physical Good
27/10/2024,14:38:22,Halloween,Halloween - Mel,1,$42.09,-$13.50,$28.59,NPdHgVBX5Og0gbRdThaptIfeV,Physical Good
27/10/2024,14:38:22,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$45.38,NPdHgVBX5Og0gbRdThaptIfeV,Physical Good
27/10/2024,14:31:51,None,Custom Amount,1,$36.36,$0.00,$36.36,7omfwgOi9ppsQtS8z4dc8M1eV,
27/10/2024,14:31:51,None,Sleepy Sparkle,1,$37.46,-$12.00,$25.46,7omfwgOi9ppsQtS8z4dc8M1eV,Physical Good
27/10/2024,14:15:25,Sanrio,Mel,1,$36.36,$0.00,$36.36,3chrOK5U9nqZZB5HKwvYRMweV,Physical Good
27/10/2024,13:57:10,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,vqCvkfl3HRwSUMudPjcKNtueV,Physical Good
27/10/2024,13:55:29,None,Gloss Varnish,7,$31.77,$0.00,$31.77,FlWnl765pYwgdhaTkmeH7ZseV,Service
27/10/2024,13:55:29,Beverages,Drink - WATER,4,$10.89,$0.00,$10.89,FlWnl765pYwgdhaTkmeH7ZseV,Physical Good
27/10/2024,13:23:31,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$45.38,zynG54fCqSolJvSS92OB7h1eV,Physical Good
27/10/2024,13:23:31,None,Monster small,1,$42.09,-$13.50,$28.59,zynG54fCqSolJvSS92OB7h1eV,Physical Good
27/10/2024,13:00:35,Beverages,Drink - WATER,2,$5.45,$0.00,$5.45,7YCLTZdcZK9s8Lrr2OQcRokeV,Physical Good
27/10/2024,12:56:39,Halloween,Halloween - Pumpkin Man,1,$45.38,$0.00,$45.38,rYEIE8sZ0MTX2F2uWIE9rZreV,Physical Good
27/10/2024,12:56:39,None,Astronaut,1,$32.74,-$10.50,$22.24,rYEIE8sZ0MTX2F2uWIE9rZreV,Physical Good
27/10/2024,12:37:47,None,Cina – Magician Hat,1,$40.85,$0.00,$40.85,tv34UhjH3UulwQs9ZFgvQmzeV,Physical Good
27/10/2024,12:37:47,None,Teddy with Tote,1,$37.41,-$12.00,$25.41,tv34UhjH3UulwQs9ZFgvQmzeV,Physical Good
27/10/2024,12:10:58,None,Capybara - TV,1,$47.74,-$25.51,$22.23,xtP9sN6q5goX6rUfGvbf7mneV,Physical Good
27/10/2024,12:10:58,None,Capybara - Donut,1,$47.74,-$25.51,$22.23,xtP9sN6q5goX6rUfGvbf7mneV,Physical Good
27/10/2024,12:10:58,None,Bear Holder - A,1,$62.06,-$33.16,$28.90,xtP9sN6q5goX6rUfGvbf7mneV,Physical Good
27/10/2024,12:10:58,None,Piggy - Birthday,1,$38.73,-$26.29,$12.44,xtP9sN6q5goX6rUfGvbf7mneV,Physical Good
27/10/2024,12:10:58,None,Piggy – Bottle,1,$38.73,-$26.29,$12.44,xtP9sN6q5goX6rUfGvbf7mneV,Physical Good
27/10/2024,12:10:58,None,Dino - I Meet You,1,$38.73,-$26.28,$12.45,xtP9sN6q5goX6rUfGvbf7mneV,Physical Good
27/10/2024,12:10:58,Sanrio,Pompom,1,$42.97,-$22.96,$20.01,xtP9sN6q5goX6rUfGvbf7mneV,Physical Good
27/10/2024,10:48:30,Beverages,Drink - 0 Degree Iced Tea,1,$4.29,-$2.25,$2.04,FdgOzOq00l3l0sdG84iPH28eV,Physical Good
26/10/2024,23:07:45,None,Gloss Varnish,-1,-$4.54,$0.00,-$4.54,rq3N4wJbW1SYhBE5G1gCPPueV,Service
26/10/2024,23:05:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,hhzEOzhdns4e9JisnEB7gqxeV,Service
26/10/2024,22:57:23,None,Gloss Varnish,1,$4.54,$0.00,$4.54,XQ3xuBKDk9aPkRaJxlScHiAfV,Service
26/10/2024,22:54:23,None,Gloss Varnish,1,$4.54,$0.00,$4.54,5ZBUYL7FQwQlgZX6pPseBXweV,Service
26/10/2024,22:43:02,Beverages,Drink - WATER,2,$5.45,$0.00,$5.45,t5k8EbsB9kBVySDu5EUW4gzeV,Physical Good
26/10/2024,22:22:13,None,Gloss Varnish,1,$4.55,$0.00,$4.55,5rmSm4iRR5H6iKyIofiEqT3eV,Service
26/10/2024,22:12:08,None,Dino - I Meet You,1,$36.36,$0.00,$36.36,b4Gjor54QzBrg909Ly3DDXneV,Physical Good
26/10/2024,22:03:53,Bear Stick / Bear Brick,Bear Stick - Heart,1,$40.91,$0.00,$40.91,BFdOZQBmCcP9tvi4Co1ltn0eV,Physical Good
26/10/2024,22:03:53,Bear Stick / Bear Brick,Bear Stick - OG,1,$42.14,-$13.50,$28.64,BFdOZQBmCcP9tvi4Co1ltn0eV,Physical Good
26/10/2024,21:33:14,Beverages,Drink - Red Bull,1,$4.55,$0.00,$4.55,zsQI1TJ43mUjK95pPIZNf2jeV,Physical Good
26/10/2024,20:45:34,None,Dragon - Baby,1,$37.41,-$12.00,$25.41,3sHGkwcelzaKngh3HjR5RwteV,Physical Good
26/10/2024,20:45:34,None,Fox - Nine Tailed,1,$49.92,$0.00,$49.92,3sHGkwcelzaKngh3HjR5RwteV,Physical Good
26/10/2024,20:39:33,None,Monster small,1,$42.09,-$13.50,$28.59,Njx02iR4pHpIvxpY3cFYDUqeV,Physical Good
26/10/2024,20:39:33,None,Custom Amount,1,$40.85,$0.00,$40.85,Njx02iR4pHpIvxpY3cFYDUqeV,
26/10/2024,20:39:33,Halloween,Halloween - Bubu Lala,1,$45.38,$0.00,$45.38,Njx02iR4pHpIvxpY3cFYDUqeV,Physical Good
26/10/2024,20:13:03,SP GIRL - SKULLPANDA,SP - Umbrella,1,$56.12,-$18.00,$38.12,dP5boGYXJEidBez1babb8I1eV,Physical Good
26/10/2024,20:13:03,None,Bear Holder - A,1,$59.00,$0.00,$59.00,dP5boGYXJEidBez1babb8I1eV,Physical Good
26/10/2024,20:08:46,None,Custom Amount,1,$40.84,$0.00,$40.84,9TJiMzhrL8DNtND0PXcjK9oeV,
26/10/2024,20:04:32,None,BuBu LaLa,1,$45.38,$0.00,$45.38,LK3ZC7ZBQkqsASbfAp92R45eV,Physical Good
26/10/2024,20:04:32,None,Bubu Lala - Office Man,1,$42.09,-$13.50,$28.59,LK3ZC7ZBQkqsASbfAp92R45eV,Physical Good
26/10/2024,18:41:18,Beverages,Drink - WATER,1,$2.84,-$1.32,$1.52,B1nd2hr3O6aQKsR7123TomxeV,Physical Good
26/10/2024,18:04:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,LmFV0FnmndtiB7b3HgLlEcAfV,Service
26/10/2024,18:04:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,LmFV0FnmndtiB7b3HgLlEcAfV,Service
26/10/2024,18:04:26,None,Gloss Varnish,1,$4.53,$0.00,$4.53,LmFV0FnmndtiB7b3HgLlEcAfV,Service
26/10/2024,17:21:06,None,Custom Amount,1,$36.31,$0.00,$36.31,p76IPmVPeqc061PZGSzOqCseV,
26/10/2024,17:21:06,None,Piggy - Queen,1,$37.41,-$12.00,$25.41,p76IPmVPeqc061PZGSzOqCseV,Physical Good
26/10/2024,17:21:06,Beverages,Drink - SPRITE,1,$2.72,$0.00,$2.72,p76IPmVPeqc061PZGSzOqCseV,Physical Good
26/10/2024,17:21:06,Beverages,Drink - WATER,1,$2.73,$0.00,$2.73,p76IPmVPeqc061PZGSzOqCseV,Physical Good
26/10/2024,17:09:05,None,Gloss Varnish,1,$4.54,$0.00,$4.54,JDGyYi6irmMYopbvew3QxmieV,Service
26/10/2024,17:02:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Nhc4H981l4qpPaYv0jvqiX7eV,Service
26/10/2024,17:02:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Nhc4H981l4qpPaYv0jvqiX7eV,Service
26/10/2024,16:54:42,Raws/Kaws,Raws - Furry,1,$45.38,$0.00,$45.38,RfSSqFJnHb0CiXqNlMhBPojeV,Physical Good
26/10/2024,16:54:42,None,Custom Amount,1,$46.77,-$15.00,$31.77,RfSSqFJnHb0CiXqNlMhBPojeV,
26/10/2024,16:53:34,None,Teddy with Tote,1,$38.30,-$21.59,$16.71,TUyfDprzF8DGs5KT883zuapeV,Physical Good
26/10/2024,16:53:34,None,Dor - Bat,1,$42.27,-$15.41,$26.86,TUyfDprzF8DGs5KT883zuapeV,Physical Good
26/10/2024,16:52:18,None,Kir,1,$39.32,-$32.59,$6.73,1DFPepLEdlTH3d9pSVcKwkoeV,Physical Good
26/10/2024,16:52:18,None,Kir,1,$39.04,-$29.41,$9.63,1DFPepLEdlTH3d9pSVcKwkoeV,Physical Good
26/10/2024,16:39:55,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,h3OcYUxIp3TaVHvjWRfRKIzeV,Physical Good
26/10/2024,16:39:55,Beverages,Drink - COKE ZERO,1,$2.73,$0.00,$2.73,h3OcYUxIp3TaVHvjWRfRKIzeV,Physical Good
26/10/2024,16:10:26,None,Chicken Mama,1,$37.41,-$12.00,$25.41,fYhzhdt9dIezeZ8V2knhj4eeV,Physical Good
26/10/2024,16:10:26,None,Chicken Mama,1,$36.31,$0.00,$36.31,fYhzhdt9dIezeZ8V2knhj4eeV,Physical Good
26/10/2024,16:03:06,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,TwOiRbcjZfjQkCZccEHtHcyeV,Physical Good
26/10/2024,16:02:14,None,Nami,1,$48.41,-$32.79,$15.62,J17s6O9rEAPHFAoqZEvoiv9eV,Physical Good
26/10/2024,16:02:14,None,Larva,1,$34.22,-$26.56,$7.66,J17s6O9rEAPHFAoqZEvoiv9eV,Physical Good
26/10/2024,16:02:14,None,Custom Amount,1,$39.11,-$30.36,$8.75,J17s6O9rEAPHFAoqZEvoiv9eV,
26/10/2024,16:02:14,POP MART Character,Dim Dim,1,$48.41,-$32.79,$15.62,J17s6O9rEAPHFAoqZEvoiv9eV,Physical Good
26/10/2024,15:47:31,None,Dor - Bat,1,$42.09,-$13.50,$28.59,VjjqSFJFqkgZwoR93dhFHlqeV,Physical Good
26/10/2024,15:47:31,None,Capybara - Donut,1,$45.38,$0.00,$45.38,VjjqSFJFqkgZwoR93dhFHlqeV,Physical Good
26/10/2024,15:44:26,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$45.38,foBF6IhruPlAHqTPNZRVjm7eV,Physical Good
26/10/2024,15:44:26,None,Astronaut,1,$32.74,-$10.50,$22.24,foBF6IhruPlAHqTPNZRVjm7eV,Physical Good
26/10/2024,15:30:43,None,Gloss Varnish,1,$4.54,$0.00,$4.54,xtvxe9QHWZKRuaHvJywdvp4eV,Service
26/10/2024,15:30:43,None,Gloss Varnish,1,$4.54,$0.00,$4.54,xtvxe9QHWZKRuaHvJywdvp4eV,Service
26/10/2024,15:20:24,Halloween,Halloween - Pumpkin Man,1,$45.38,$0.00,$45.38,93RLP5VjsjlQTIPMoTmgSgueV,Physical Good
26/10/2024,15:20:24,Halloween,Halloween - Cheshire Cat,1,$42.09,-$13.50,$28.59,93RLP5VjsjlQTIPMoTmgSgueV,Physical Good
26/10/2024,15:19:27,None,Monster small,1,$40.84,$0.00,$40.84,FvJg4mPaqU4SejmPExmMiuheV,Physical Good
26/10/2024,15:18:43,None,Dino - Baby,1,$36.31,$0.00,$36.31,LWNlUTHkyb5Kaip8eFkOdT2eV,Physical Good
26/10/2024,14:58:04,Couple,Couple - Banana,1,$51.44,-$16.50,$34.94,rQEqwKELVHWWqDMd59U3yfjeV,Physical Good
26/10/2024,14:58:04,None,Fox - Nine Tailed,1,$49.92,$0.00,$49.92,rQEqwKELVHWWqDMd59U3yfjeV,Physical Good
26/10/2024,14:36:27,None,Capybara - Chicken Hat,1,$45.38,$0.00,$45.38,1xiyI2rffzFN3j06YpA5oXkeV,Physical Good
26/10/2024,14:36:27,Sanrio,Mel - Bowtied,1,$42.09,-$13.50,$28.59,1xiyI2rffzFN3j06YpA5oXkeV,Physical Good
26/10/2024,14:18:45,None,Astronaut,1,$32.74,-$10.50,$22.24,jk0GHzagVo4OFiil6jLtkryeV,Physical Good
26/10/2024,14:18:45,None,Astronaut,1,$31.77,$0.00,$31.77,jk0GHzagVo4OFiil6jLtkryeV,Physical Good
26/10/2024,14:18:45,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,jk0GHzagVo4OFiil6jLtkryeV,Physical Good
26/10/2024,13:15:26,Beverages,Drink - COKE,1,$2.72,$0.00,$2.72,rSfd1vOaD7SxPijDxvcD9r7eV,Physical Good
26/10/2024,13:15:26,Beverages,Drink - Red Bull,1,$4.54,$0.00,$4.54,rSfd1vOaD7SxPijDxvcD9r7eV,Physical Good
26/10/2024,13:11:35,None,Gloss Varnish,1,$4.54,$0.00,$4.54,XmSx0cTta8Y3Nw4jwaPMcsteV,Service
26/10/2024,13:10:21,None,Dor - Bat,1,$40.84,$0.00,$40.84,lTJ1ZAb1oTifCAg0otdOG4seV,Physical Good
26/10/2024,13:10:21,Sanrio,Mel,1,$37.41,-$12.00,$25.41,lTJ1ZAb1oTifCAg0otdOG4seV,Physical Good
26/10/2024,13:10:21,Sanrio,Kuro -  King,1,$40.85,$0.00,$40.85,lTJ1ZAb1oTifCAg0otdOG4seV,Physical Good
26/10/2024,13:05:39,Beverages,Drink - WATER,1,$2.86,-$1.50,$1.36,rCh6ngbnnch3f4zLaXIB2m9eV,Physical Good
26/10/2024,13:03:30,None,Dor - Headphones,1,$45.45,$0.00,$45.45,b0uQInqwwgmI7A1lEQMK2KfeV,Physical Good
26/10/2024,13:03:30,None,Bubu Lala - Office Man,1,$42.14,-$13.50,$28.64,b0uQInqwwgmI7A1lEQMK2KfeV,Physical Good
26/10/2024,12:39:50,None,Bowtie Cat - School Girl,1,$45.38,$0.00,$45.38,j02lGYf3mqyNTyXjueQG6DAfV,Physical Good
26/10/2024,12:39:50,None,Dor - Fal,1,$42.10,-$13.50,$28.60,j02lGYf3mqyNTyXjueQG6DAfV,Physical Good
26/10/2024,12:39:50,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$2.72,j02lGYf3mqyNTyXjueQG6DAfV,Physical Good
26/10/2024,12:01:54,None,Dragon - Baby,1,$39.04,-$29.63,$9.41,Bh3mKO2SDeZ1aZihUTl7DdqeV,Physical Good
26/10/2024,12:01:54,None,Rabbit - Strawberry Bag,1,$34.41,-$28.65,$5.76,Bh3mKO2SDeZ1aZihUTl7DdqeV,Physical Good
26/10/2024,12:01:54,Beverages,Drink - WATER,1,$2.93,-$2.22,$0.71,Bh3mKO2SDeZ1aZihUTl7DdqeV,Physical Good
26/10/2024,11:47:24,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,h7UsvG0NP6wgHarsXHPAVrleV,Physical Good
26/10/2024,11:47:00,None,Teddy with Tote,1,$37.41,-$12.00,$25.41,7SzNXzs2JwAaRaIzyE6yoIqeV,Physical Good
26/10/2024,11:47:00,Sanrio,Pompom,1,$40.85,$0.00,$40.85,7SzNXzs2JwAaRaIzyE6yoIqeV,Physical Good
26/10/2024,11:08:24,None,Ducky Star,1,$42.09,-$13.50,$28.59,3WE2grIPAGyWniv6R7FO9seeV,Physical Good
26/10/2024,11:08:24,None,Ducky Star,1,$40.84,$0.00,$40.84,3WE2grIPAGyWniv6R7FO9seeV,Physical Good
26/10/2024,11:03:18,None,Dino,1,$37.42,-$12.00,$25.42,To6yhH954aYyHQeRmaTtmVweV,Physical Good
26/10/2024,11:03:18,None,Custom Amount,1,$36.30,$0.00,$36.30,To6yhH954aYyHQeRmaTtmVweV,
26/10/2024,11:03:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,To6yhH954aYyHQeRmaTtmVweV,Service
26/10/2024,11:03:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,To6yhH954aYyHQeRmaTtmVweV,Service
25/10/2024,23:09:00,None,Gloss Varnish,1,$4.54,$0.00,$4.54,bo0KqBzhwZfMdcPIj1saOSxeV,Service
25/10/2024,23:09:00,None,Gloss Varnish,1,$4.54,$0.00,$4.54,bo0KqBzhwZfMdcPIj1saOSxeV,Service
25/10/2024,21:42:59,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,VT3wQ6P7GVE6BRy6syCz1rpeV,Physical Good
25/10/2024,21:24:03,None,Gloss Varnish,1,$4.54,$0.00,$4.54,hnGmhMYqDQuzFfLNDuKuOrveV,Service
25/10/2024,21:23:42,Beverages,Drink - WATER,1,$2.72,$0.00,$2.72,3SEf0XMqEzPsxUaqMwO9DKveV,Physical Good
25/10/2024,21:20:33,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Vr5ZhVUEk9boiFQBxODYKZzeV,Service
25/10/2024,21:01:22,None,Teddy with Tote,2,$72.61,$0.00,$72.61,Z9LivPa9zGD7KG6gOg408eheV,Physical Good
25/10/2024,21:01:22,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Z9LivPa9zGD7KG6gOg408eheV,Service
25/10/2024,21:01:22,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Z9LivPa9zGD7KG6gOg408eheV,Service
25/10/2024,21:01:22,Beverages,Drink - Banana Milk,2,$6.80,$0.00,$6.80,Z9LivPa9zGD7KG6gOg408eheV,Physical Good
25/10/2024,20:26:01,Beverages,Drink - Red Bull,1,$4.54,$0.00,$4.54,lnxu0hy3FRM7AmKlMpP5Ru9eV,Physical Good
