Date,Time,Category,Item,Qty,Product Sales,Discounts,Net Sales,Transaction ID,Itemization Type
31/05/2024,20:19:53,Piggy,Piggy - Peach,1,$36.36,$0.00,$36.36,pvMYkN2cbwN5hadJV4SWnRR9TZGZY,Physical Good
31/05/2024,20:18:42,None,Mini Plate,2,$45.38,$0.00,$45.38,tdsvITKW0y85jhgHGW4mjR0eV,Physical Good
31/05/2024,20:18:28,None,Skull Panda - Rabbit Trainer,1,$45.38,$0.00,$45.38,J5ZKEjlcZTgLQ7TN8h6Y5V7eV,Physical Good
31/05/2024,20:02:03,None,Gloss Varnish,1,$4.54,$0.00,$4.54,PsHp40EHH5FUVUzDlNiLWYveV,Service
31/05/2024,20:02:03,None,Gloss Varnish,1,$4.54,$0.00,$4.54,PsHp40EHH5FUVUzDlNiLWYveV,Service
31/05/2024,19:59:25,None,Resting Sloth,1,$27.23,$0.00,$27.23,vC40EtSSRp1ERiJp8Mvv41heV,Physical Good
31/05/2024,19:59:25,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$40.84,vC40EtSSRp1ERiJp8Mvv41heV,Physical Good
31/05/2024,19:18:30,None,Imperfect,1,$22.69,$0.00,$22.69,jiHQNkP8UBvhuayzdx24DrweV,Physical Good
31/05/2024,19:17:44,None,Imperfect,1,$22.69,$0.00,$22.69,bkkruvIWAsB2PgDKdvRhqIAfV,Physical Good
31/05/2024,18:08:06,None,Teddy With Tote,1,$36.30,$0.00,$36.30,thYkcdoJS2cx2dAdZ4JnmA0eV,Physical Good
31/05/2024,18:08:06,None,teddy bear,1,$36.31,$0.00,$36.31,thYkcdoJS2cx2dAdZ4JnmA0eV,Physical Good
31/05/2024,17:54:53,None,Gloss Varnish,1,$4.54,$0.00,$4.54,rev6XUr0mV2UgN6xGyBoLq7eV,Service
31/05/2024,17:54:53,None,Gloss Varnish,1,$4.54,$0.00,$4.54,rev6XUr0mV2UgN6xGyBoLq7eV,Service
31/05/2024,17:37:05,None,Gloss Varnish,1,$4.54,$0.00,$4.54,9tQtJ4CcISIhMmyleHSOakreV,Service
31/05/2024,17:37:05,None,Gloss Varnish,1,$4.54,$0.00,$4.54,9tQtJ4CcISIhMmyleHSOakreV,Service
31/05/2024,17:00:46,None,Teddy With Tote,2,$72.61,$0.00,$72.61,XIRksFjexaYJXqB2niDcWdveV,Physical Good
31/05/2024,16:26:12,None,Pikachu on Saturn,1,$40.84,$0.00,$40.84,Rj2hH2IEeC8TgpZdUKIpyajeV,Physical Good
31/05/2024,16:26:12,None,Lotso Bear - Balloon,1,$40.85,$0.00,$40.85,Rj2hH2IEeC8TgpZdUKIpyajeV,Physical Good
31/05/2024,16:26:12,Beverages,Drink - Banana Milk,1,$3.40,$0.00,$3.40,Rj2hH2IEeC8TgpZdUKIpyajeV,Physical Good
31/05/2024,16:19:25,Kuromi,Kuromi - Clown,1,$40.84,$0.00,$40.84,5XkgRdPpbm8JmNIYJWUXW4keV,Physical Good
31/05/2024,16:07:16,None,Take-home kit,2,$5.45,$0.00,$5.45,1TLk3YD4vOb8xymW8DklqX7eV,Physical Good
31/05/2024,16:06:39,None,Pikachu on Saturn,1,$40.84,$0.00,$40.84,dr79KfFdcqOObHAxEJyCfpxeV,Physical Good
31/05/2024,15:56:58,None,Mini Plate,2,$45.38,$0.00,$45.38,fqck53173sEz6RVsgXJYiSAfV,Physical Good
31/05/2024,15:56:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,fqck53173sEz6RVsgXJYiSAfV,Service
31/05/2024,15:56:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,fqck53173sEz6RVsgXJYiSAfV,Service
31/05/2024,15:56:00,None,Imperfect,1,$22.69,$0.00,$22.69,9vLksz6T8acgqia8RCRF3zqeV,Physical Good
31/05/2024,15:55:26,None,Damaged Item,1,$22.69,$0.00,$22.69,9bFwRZZH46u9m7jRpDyB193eV,Physical Good
31/05/2024,15:24:12,None,Gloss Varnish,1,$4.54,$0.00,$4.54,X8tVInlB009scYa5LqqDKpxeV,Service
31/05/2024,15:24:12,None,Gloss Varnish,1,$4.54,$0.00,$4.54,X8tVInlB009scYa5LqqDKpxeV,Service
31/05/2024,15:17:16,None,Mini Lotso Bear,1,$36.31,$0.00,$36.31,BfY1FGv1vs1xJy19DH3kYJ4eV,Physical Good
31/05/2024,15:17:16,None,Lotso Bear (waving),1,$40.84,$0.00,$40.84,BfY1FGv1vs1xJy19DH3kYJ4eV,Physical Good
31/05/2024,15:11:46,Beverages,Bottle - Sting,1,$4.31,$0.00,$4.31,pzYphzlB60wrIC64AYTPPgveV,Physical Good
31/05/2024,15:11:46,None,Tea - 0 degree,1,$4.09,$0.00,$4.09,pzYphzlB60wrIC64AYTPPgveV,Physical Good
31/05/2024,15:06:26,None,Mini Plate,1,$22.69,$0.00,$22.69,7sErLWAjYNydEnBQhGKsv0reV,Physical Good
31/05/2024,15:06:07,None,Angel - Sleeping,1,$45.38,$0.00,$45.38,zODHM9W8foSYM5QVuEdfi51eV,Physical Good
31/05/2024,14:36:47,None,Gloss Varnish,1,$4.54,$0.00,$4.54,NRc0nJjYcGzfpPDMVCZ6RDAfV,Service
31/05/2024,14:36:47,None,Gloss Varnish,1,$4.54,$0.00,$4.54,NRc0nJjYcGzfpPDMVCZ6RDAfV,Service
31/05/2024,14:36:47,None,Gloss Varnish,1,$4.53,$0.00,$4.53,NRc0nJjYcGzfpPDMVCZ6RDAfV,Service
31/05/2024,14:28:38,Skull Panda,Skull Panda 1,1,$41.46,-$6.75,$34.71,1ZQV511gwTjUXvg48p252lteV,Physical Good
31/05/2024,14:28:38,Bear Brick,Bear Brick - OG,1,$41.47,-$6.75,$34.72,1ZQV511gwTjUXvg48p252lteV,Physical Good
31/05/2024,14:26:22,None,Skull Panda - Rabbit Trainer,1,$46.07,-$7.50,$38.57,XKoL8OnJi81ngkyM1rl8JKkeV,Physical Good
31/05/2024,14:26:22,Skull Panda,Skull Panda 3,1,$41.47,-$6.75,$34.72,XKoL8OnJi81ngkyM1rl8JKkeV,Physical Good
31/05/2024,14:23:41,Kuromi,Kuromi - Clown,1,$41.47,-$6.75,$34.72,jkQQbgnspZKKWdkdrQJC8FheV,Physical Good
31/05/2024,14:13:25,Bear Brick,Bear Brick - Rabbit,1,$41.47,-$6.75,$34.72,hriNQB2wx3xyzVMRsLAfiAteV,Physical Good
31/05/2024,14:06:44,None,Resting Sloth,1,$27.64,-$4.50,$23.14,17XQp1DshF4IkG2qZAg9AK3eV,Physical Good
31/05/2024,14:06:14,None,Resting Sloth,1,$27.64,-$4.50,$23.14,34NyWSiAmBMv4dkBaCvSy26eV,Physical Good
31/05/2024,13:39:44,None,Gloss Varnish,1,$4.54,$0.00,$4.54,3MxTkIa8WVunJ2B2VSI23IAfV,Service
31/05/2024,13:39:44,None,Gloss Varnish,1,$4.54,$0.00,$4.54,3MxTkIa8WVunJ2B2VSI23IAfV,Service
31/05/2024,13:06:32,None,Pikachu on Saturn,1,$40.84,$0.00,$40.84,tf5HbIKzhboYCdunFv3PUvneV,Physical Good
31/05/2024,13:06:32,None,Lion Skullpanda,1,$63.54,$0.00,$63.54,tf5HbIKzhboYCdunFv3PUvneV,Physical Good
31/05/2024,12:09:54,Bear Brick,Bear Brick - OG,1,$41.47,-$6.75,$34.72,7m5LT75wHEbKY89ckRFrTIpeV,Physical Good
31/05/2024,12:09:54,Cinamonroll,Cinamonroll,1,$36.86,-$6.00,$30.86,7m5LT75wHEbKY89ckRFrTIpeV,Physical Good
31/05/2024,12:05:32,None,Rabbit on Ducky,1,$41.47,-$6.75,$34.72,hfUL1LUHBu8EzbyOUBcoiS1eV,Physical Good
31/05/2024,12:05:32,None,Chicken Mama,1,$36.86,-$6.00,$30.86,hfUL1LUHBu8EzbyOUBcoiS1eV,Physical Good
31/05/2024,12:05:32,None,Teddy With Tote,1,$36.86,-$6.00,$30.86,hfUL1LUHBu8EzbyOUBcoiS1eV,Physical Good
30/05/2024,22:12:57,None,Gloss Varnish,1,$4.54,$0.00,$4.54,P4tbxwQRBxwEkkBMUgQ5RH4eV,Service
30/05/2024,22:12:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,ncfESzmpnP09I8zVAhkgMB6eV,Service
30/05/2024,22:10:24,None,Gloss Varnish,1,$4.54,$0.00,$4.54,hXoLV0Fwcpvan9mG6ZIl94veV,Service
30/05/2024,22:00:59,None,Gloss Varnish,1,$4.54,$0.00,$4.54,lxSIivxbOfAp3Tp9KAIbzEreV,Service
30/05/2024,21:41:44,None,Gloss Varnish,1,$4.54,$0.00,$4.54,pbcfOYMEJx5g2u9t2cucuNleV,Service
30/05/2024,20:08:15,Skull Panda,Skull Panda 2,1,$40.84,$0.00,$40.84,J7EH8pPBUOVqPR6klqXZn8seV,Physical Good
30/05/2024,20:07:58,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$40.84,h5troU5rpRmpRbzuNRLAyYfeV,Physical Good
30/05/2024,20:07:41,Skull Panda,Skull Panda 2,1,$40.84,$0.00,$40.84,fIx56zD2pR4QzTRH9Av8vT3eV,Physical Good
30/05/2024,20:07:21,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$40.84,LqbltKkMlZnKPYQdjMERBv5eV,Physical Good
30/05/2024,19:42:53,Bear Brick,Bear Brick - Rabbit,1,$40.84,$0.00,$40.84,Z3mHAqWGNjGQKsdxk7Zux8jeV,Physical Good
30/05/2024,19:41:02,None,Prism Bear,1,$45.38,$0.00,$45.38,RPysbSoZtnI8fUviqCUjvOAfV,Physical Good
30/05/2024,18:59:25,None,Mermaid,1,$31.77,$0.00,$31.77,RJddmbdchWd3rSU6b11uKcleV,Physical Good
30/05/2024,18:59:06,Skull Panda,Skull Panda 1,1,$40.84,$0.00,$40.84,HuwuPHyQcC7cEiIvnuO5Po7eV,Physical Good
30/05/2024,18:58:31,None,Angel - Sleeping,1,$45.38,$0.00,$45.38,vyudJ9iHMtqvW7MP6EMRCG3eV,Physical Good
30/05/2024,18:29:02,None,Mini Plate,2,$45.38,$0.00,$45.38,9tY3ORAp2bfK07sRK65pD04eV,Physical Good
30/05/2024,18:21:34,None,Gloss Varnish,1,$4.54,$0.00,$4.54,vcJKevZumG71I5RggMRCVFmeV,Service
30/05/2024,18:21:34,None,Gloss Varnish,1,$4.54,$0.00,$4.54,vcJKevZumG71I5RggMRCVFmeV,Service
30/05/2024,18:01:36,None,Gloss Varnish,1,$4.54,$0.00,$4.54,dHJBii7LSQDBupTt5xrPz00eV,Service
30/05/2024,17:55:07,None,Gloss Varnish,1,$4.54,$0.00,$4.54,lZqwvcrlINmY0RiTSyAGtoweV,Service
30/05/2024,17:21:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,jIMdfuQPWZWg51NcUI6vNOueV,Service
30/05/2024,17:21:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,jIMdfuQPWZWg51NcUI6vNOueV,Service
30/05/2024,17:03:37,None,Unicorn (Pony),1,$31.77,$0.00,$31.77,prwjPdC0Aly60d5aevE3IrneV,Physical Good
30/05/2024,17:03:21,None,Mini Plate,1,$22.69,$0.00,$22.69,9TXbh91uiO2fL8o2nEXB3c4eV,Physical Good
30/05/2024,16:38:15,None,Mini Plate,1,$22.69,$0.00,$22.69,nyWA9pt7QVPykyNUPwZzvHzeV,Physical Good
30/05/2024,16:37:59,None,Mini Plate,1,$22.69,$0.00,$22.69,vi2FjaC94JigZirFoNjjTnoeV,Physical Good
30/05/2024,16:09:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,BNJWtHw9knxfxeCnNUZq3WoeV,Service
30/05/2024,16:05:01,Beverages,Water - Bottle,2,$5.45,$0.00,$5.45,VdQ8L9aq3xtj9Op87v2e59ieV,Physical Good
30/05/2024,16:04:49,Skull Panda,Skull Panda 1,2,$81.69,$0.00,$81.69,9r584PVZKuQdUA1VNvDqrEgeV,Physical Good
30/05/2024,15:19:14,Skull Panda,Skull Panda 4,1,$40.84,$0.00,$40.84,3A1OPsmnExgEAtmC4rmeMe9eV,Physical Good
30/05/2024,15:00:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,jwCuDES72X0RJF638tTXLYneV,Service
30/05/2024,14:18:22,None,Gloss Varnish,1,$4.54,$0.00,$4.54,5llLuSOdeuPWA8Aisx89gQmeV,Service
30/05/2024,14:18:22,None,Gloss Varnish,1,$4.54,$0.00,$4.54,5llLuSOdeuPWA8Aisx89gQmeV,Service
30/05/2024,14:15:44,None,Gloss Varnish,1,$4.54,$0.00,$4.54,DoG88rl52fjAsEOH9BYpF0peV,Service
30/05/2024,14:14:04,None,Cat on Duck,1,$41.47,-$6.75,$34.72,VjtbW8FBYZLD7m4CUufoBJieV,Physical Good
30/05/2024,14:14:04,None,pokemon - icecream,1,$36.86,-$6.00,$30.86,VjtbW8FBYZLD7m4CUufoBJieV,Physical Good
30/05/2024,14:13:18,None,Cat on Duck,1,$41.47,-$6.75,$34.72,hfQnS8fgYYp7EyxtjhbGcA3eV,Physical Good
30/05/2024,14:12:50,Kuromi,Kuromi - Bowtie,1,$41.47,-$6.75,$34.72,rswtWWf1Gz1B8ySth3UjOWseV,Physical Good
30/05/2024,14:12:25,Kuromi,Kuromi - Heart,1,$41.47,-$6.75,$34.72,LceqjTDdrbYYHGKlE8XtTGreV,Physical Good
30/05/2024,13:13:31,None,Chicken Mama,1,$36.86,-$6.00,$30.86,zW9CWkZJrEw6B5JMc5DGW5ueV,Physical Good
30/05/2024,13:13:03,None,teddy bear,1,$36.86,-$6.00,$30.86,TYyQEbuBPNn5UY3jpNRAjp8eV,Physical Good
30/05/2024,12:48:00,None,baa baa sheep,1,$36.86,-$6.00,$30.86,1zpnrBmWWzLI6sCLbew3h6teV,Physical Good
30/05/2024,12:48:00,None,Stitch - Dragon Hat,1,$41.47,-$6.75,$34.72,1zpnrBmWWzLI6sCLbew3h6teV,Physical Good
30/05/2024,12:26:26,Bear Brick,Bear Brick - OG,1,$41.46,-$6.75,$34.71,3mEmMSfrM7BfJ5dUXcBFD5xeV,Physical Good
30/05/2024,12:26:26,Skull Panda,Skull Panda 3,1,$41.47,-$6.75,$34.72,3mEmMSfrM7BfJ5dUXcBFD5xeV,Physical Good
30/05/2024,12:14:04,Cinamonroll,Cinamonroll,1,$36.86,-$6.00,$30.86,1HzNOrr7eYgR080Yr7mwLwheV,Physical Good
30/05/2024,12:14:04,Bear Brick,Bear Brick - OG,1,$41.47,-$6.75,$34.72,1HzNOrr7eYgR080Yr7mwLwheV,Physical Good
29/05/2024,20:50:47,None,Gloss Varnish,1,$4.54,$0.00,$4.54,3QxOa8MHi2NWFCfHB2HV6zheV,Service
29/05/2024,20:26:04,None,Marvel,1,$45.38,$0.00,$45.38,7irfiyWV2R50SPS0a5GzMmweV,Physical Good
29/05/2024,20:26:04,Cinamonroll,Cinamonroll,1,$36.31,$0.00,$36.31,7irfiyWV2R50SPS0a5GzMmweV,Physical Good
29/05/2024,20:23:51,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Dmxq2ibx8pJrq2LejCg54TxeV,Service
29/05/2024,19:52:19,None,baa baa sheep,1,$36.31,$0.00,$36.31,DaFBbQiDMpBq4ydN7GBcKb1eV,Physical Good
29/05/2024,19:52:02,None,baa baa sheep,1,$36.31,$0.00,$36.31,fC27ppeZkT5Ah3ViXR5rtl9eV,Physical Good
29/05/2024,19:22:21,None,Gloss Varnish,1,$4.54,$0.00,$4.54,rIijwAQFCxhQaYCHrHvR6S0eV,Service
29/05/2024,19:22:21,None,Gloss Varnish,1,$4.54,$0.00,$4.54,rIijwAQFCxhQaYCHrHvR6S0eV,Service
29/05/2024,18:48:07,None,Gloss Varnish,1,$4.54,$0.00,$4.54,N3TWpCFRCEiVEHv7SbDHkyfeV,Service
29/05/2024,18:44:22,None,Gloss Varnish,1,$4.54,$0.00,$4.54,pT8xEPSYZJFnS9GTWoANwwxeV,Service
29/05/2024,18:09:09,Cinamonroll,Cinamonroll,1,$36.31,$0.00,$36.31,fCAYhdbMQZi3M93RGmd92nmeV,Physical Good
29/05/2024,18:00:34,None,Teddy With Tote,1,$36.31,$0.00,$36.31,Bjk8wlY1YSye4HbdwgLYerfeV,Physical Good
29/05/2024,17:56:57,None,Teddy With Tote,1,$36.30,$0.00,$36.30,dTTxLjPdIAgIp3wBLjshxqteV,Physical Good
29/05/2024,17:56:57,None,Squid game,1,$36.31,$0.00,$36.31,dTTxLjPdIAgIp3wBLjshxqteV,Physical Good
29/05/2024,17:56:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,JLeUSFSps86Mz6SynLpewxgeV,Service
29/05/2024,17:56:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,JLeUSFSps86Mz6SynLpewxgeV,Service
29/05/2024,17:55:05,Couple,Couple - Cat,1,$51.44,-$16.50,$34.94,551eG0jVU55UKQEu4P35MkfeV,Physical Good
29/05/2024,16:33:47,None,Mini Plate,1,$22.69,$0.00,$22.69,nqCQ9vjbsUmQz5ucr49cmK2eV,Physical Good
29/05/2024,16:33:47,Cinamonroll,Cinamonroll,1,$36.31,$0.00,$36.31,nqCQ9vjbsUmQz5ucr49cmK2eV,Physical Good
29/05/2024,16:32:56,Skull Panda,Skull Panda 3,1,$40.84,$0.00,$40.84,vwVJtdmbkEhL11IDgaDPhcueV,Physical Good
29/05/2024,16:28:53,None,Mini Plate,1,$22.69,$0.00,$22.69,jSBLcx3ZEqTEKH7MNKdeflieV,Physical Good
29/05/2024,16:14:15,Skull Panda,Skull Panda 4,1,$40.84,$0.00,$40.84,ptpl65UgFrlxNpa4EDOht4weV,Physical Good
29/05/2024,16:14:15,Skull Panda,Skull Panda 3,1,$40.85,$0.00,$40.85,ptpl65UgFrlxNpa4EDOht4weV,Physical Good
29/05/2024,15:39:51,None,Mini Plate,1,$22.69,$0.00,$22.69,1Hf5lDY3ml62eLam0tRaOU6eV,Physical Good
29/05/2024,15:39:51,None,Teddy With Tote,1,$36.31,$0.00,$36.31,1Hf5lDY3ml62eLam0tRaOU6eV,Physical Good
29/05/2024,14:01:09,None,Damaged Item,1,$23.04,-$3.75,$19.29,FzHof500dZEEFItAP07La9yeV,Physical Good
29/05/2024,14:01:09,None,Ltd Ed - Rabbit Ducky,1,$41.46,-$6.75,$34.71,FzHof500dZEEFItAP07La9yeV,Physical Good
29/05/2024,13:17:36,None,Marvel,1,$46.07,-$7.50,$38.57,3Q7PoKjPwg0kluVZVEp5mxheV,Physical Good
29/05/2024,13:17:36,Kuromi,Kuromi - Bowtie,1,$41.47,-$6.75,$34.72,3Q7PoKjPwg0kluVZVEp5mxheV,Physical Good
29/05/2024,12:41:59,None,Lion Skullpanda,1,$64.51,-$10.50,$54.01,Lu7SujWdNSGpWD0v0XFwjZAfV,Physical Good
29/05/2024,12:41:59,None,Marvel,1,$46.07,-$7.50,$38.57,Lu7SujWdNSGpWD0v0XFwjZAfV,Physical Good
29/05/2024,12:41:59,None,Pikachu on Saturn,1,$41.47,-$6.75,$34.72,Lu7SujWdNSGpWD0v0XFwjZAfV,Physical Good
28/05/2024,20:40:58,None,Gloss Varnish,1,$4.54,$0.00,$4.54,jy1ffmrma9oz3gb5ijRJ5r6eV,Service
28/05/2024,20:29:46,None,Gloss Varnish,1,$4.54,$0.00,$4.54,BBtvFQP75WsNcNUn5LFYbk8eV,Service
28/05/2024,20:25:22,None,Gloss Varnish,1,$4.54,$0.00,$4.54,xpr8uuGbeqz0QsWDCDln8kAfV,Service
28/05/2024,20:25:22,None,Gloss Varnish,1,$4.54,$0.00,$4.54,xpr8uuGbeqz0QsWDCDln8kAfV,Service
28/05/2024,18:21:08,None,Gloss Varnish,1,$4.54,$0.00,$4.54,zYkZ8wmMdxCOMV7UYKr3L1leV,Service
28/05/2024,18:20:54,None,Gloss Varnish,1,$4.54,$0.00,$4.54,PKUG1jKApZBM32PpaA8F8AleV,Service
28/05/2024,18:16:27,None,Gloss Varnish,1,$4.54,$0.00,$4.54,h3Qz9tfq5pK2rLyUhvrYDR6eV,Service
28/05/2024,18:15:48,None,teddy bear,1,$36.31,$0.00,$36.31,Z76GRBgUf8qi9FKxKB1cvE6eV,Physical Good
28/05/2024,18:15:48,Kuromi,Kuromi - Evil Large,1,$45.38,$0.00,$45.38,Z76GRBgUf8qi9FKxKB1cvE6eV,Physical Good
28/05/2024,18:05:59,None,pokemon - icecream,2,$72.61,$0.00,$72.61,vS6PxqLrueJZdC5YPCbLJS2eV,Physical Good
28/05/2024,17:39:50,None,Gloss Varnish,1,$4.54,$0.00,$4.54,zcsKzsIE0rXHtrNjTDm44KneV,Service
28/05/2024,17:39:50,None,Gloss Varnish,1,$4.54,$0.00,$4.54,zcsKzsIE0rXHtrNjTDm44KneV,Service
28/05/2024,17:38:53,None,Gloss Varnish,1,$4.54,$0.00,$4.54,plTO5kCdAebdYNuxGV3S2hxeV,Service
28/05/2024,17:28:31,Bear Brick,Bear Brick - Heart,1,$40.84,$0.00,$40.84,FjNhADPGX6t2EcLYTGlQGZxeV,Physical Good
28/05/2024,17:28:31,Skull Panda,Skull Panda 6,1,$40.85,$0.00,$40.85,FjNhADPGX6t2EcLYTGlQGZxeV,Physical Good
28/05/2024,17:28:31,Beverages,Soft Drink - Can,1,$2.72,$0.00,$2.72,FjNhADPGX6t2EcLYTGlQGZxeV,Physical Good
28/05/2024,17:28:31,Beverages,Drink - Lipton,1,$4.54,$0.00,$4.54,FjNhADPGX6t2EcLYTGlQGZxeV,Physical Good
28/05/2024,16:25:51,Couple,Couple - Cat,1,$49.92,$0.00,$49.92,h7cmuCBf8D5bnJrzjsRZyEheV,Physical Good
28/05/2024,15:56:59,None,teddy bear,1,$36.31,$0.00,$36.31,Lo6L8ImJSxcPHjkRQj86kIoeV,Physical Good
28/05/2024,15:56:42,None,Cat on Duck,1,$40.84,$0.00,$40.84,BzgMZiPDTDF0jPITimBkZdoeV,Physical Good
28/05/2024,15:54:22,Couple,Couple - Cat,1,$49.92,$0.00,$49.92,TWZO70iUtLq5zfcQt7u1RTfeV,Physical Good
28/05/2024,15:48:27,None,Ltd Ed - Prism Bear,1,$45.38,$0.00,$45.38,ng1QJikPk4tPTlUgSRhwsnveV,Physical Good
28/05/2024,15:48:27,Skull Panda,Skull Panda 3,1,$45.00,-$9.00,$36.00,ng1QJikPk4tPTlUgSRhwsnveV,Physical Good
28/05/2024,15:19:53,None,Gloss Varnish,1,$4.54,$0.00,$4.54,LEmIVbtvu5DUgG2KiGa7jXoeV,Service
28/05/2024,14:59:09,None,baa baa sheep,1,$36.91,-$6.00,$30.91,3a0nGRPI3jmy90EEYVkfe0jnoiEZY,Physical Good
28/05/2024,14:59:09,Skull Panda,Skull Panda 2,1,$41.52,-$6.75,$34.77,3a0nGRPI3jmy90EEYVkfe0jnoiEZY,Physical Good
28/05/2024,14:56:52,None,Apple Baby,1,$32.25,-$5.25,$27.00,FLd36AQ88z2EAbw3k27pAC0eV,Physical Good
28/05/2024,14:56:52,Piggy,Piggy Birthday,1,$36.86,-$6.00,$30.86,FLd36AQ88z2EAbw3k27pAC0eV,Physical Good
28/05/2024,14:56:52,Beverages,Water - Bottle,2,$5.45,$0.00,$5.45,FLd36AQ88z2EAbw3k27pAC0eV,Physical Good
28/05/2024,14:53:52,None,Pot Lady Large - 1,1,$50.68,-$8.25,$42.43,vspE3I12iCayg69mbFJnyeveV,Physical Good
28/05/2024,14:53:52,None,Lotso Bear (waving),1,$41.47,-$6.75,$34.72,vspE3I12iCayg69mbFJnyeveV,Physical Good
28/05/2024,14:21:16,None,Marvel,1,$46.07,-$7.50,$38.57,9xIm65eWxfvosW6FgHEGsHmeV,Physical Good
28/05/2024,14:21:16,None,teddy bear,1,$36.86,-$6.00,$30.86,9xIm65eWxfvosW6FgHEGsHmeV,Physical Good
28/05/2024,12:37:56,Couple,Couple - Cat,1,$50.68,-$8.25,$42.43,rebUdwuJEJxPYI6k1Bh7vSneV,Physical Good
28/05/2024,12:32:33,None,Mini Lotso Bear,1,$36.31,$0.00,$36.31,lb7slM6XyAXHlHHq2buhMffeV,Physical Good
27/05/2024,19:57:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,tjxUKncBBn1366qpVEycZEfeV,Service
27/05/2024,18:59:17,None,Pikachu on Saturn,1,$40.91,$0.00,$40.91,hDK91ZbScs2Kxl27ekBSrvRi11UZY,Physical Good
27/05/2024,18:59:17,Kuromi,Kuromi - Evil Large,1,$45.45,$0.00,$45.45,hDK91ZbScs2Kxl27ekBSrvRi11UZY,Physical Good
27/05/2024,18:46:16,None,Gloss Varnish,1,$4.55,$0.00,$4.55,XmgSU1nzCrSUsTqAsAmsOZCogL8YY,Service
27/05/2024,17:01:56,None,Sheep - Large,1,$54.46,$0.00,$54.46,vgjWo49RuPeGLAKeYhOq141eV,Physical Good
27/05/2024,16:10:33,None,Gloss Varnish,1,$4.55,$0.00,$4.55,XMdFQSMKgKHE9uzRE982kbSd52LZY,Service
27/05/2024,16:07:34,None,Gloss Varnish,1,$4.54,$0.00,$4.54,XQdoQpMMwd2xUnXGIGpYA8seV,Service
27/05/2024,16:07:34,None,Gloss Varnish,1,$4.54,$0.00,$4.54,XQdoQpMMwd2xUnXGIGpYA8seV,Service
