Date,Time,Category,Item,Qty,Product Sales,Discounts,Net Sales,Transaction ID,Itemization Type
30/04/2024,19:31:39,None,Gloss Varnish,1,$4.55,$0.00,$4.55,V9OPC3fNq471oE5QHaU9AyogSfTZY,Service
30/04/2024,18:10:38,None,Teddy With Tote,1,$36.36,$0.00,$36.36,zwaeSzsgC5tua0mCJLdQqP1eV,Physical Good
30/04/2024,18:01:24,None,Lion Dance Cat - Large,1,$54.54,$0.00,$54.54,j0Ghscg0RbqJod5bytmYYl9eV,Physical Good
30/04/2024,18:01:24,None,Gloss Varnish,1,$4.55,$0.00,$4.55,j0Ghscg0RbqJod5bytmYYl9eV,Service
30/04/2024,17:01:00,None,Peach Baby,1,$31.82,$0.00,$31.82,NBY6ZJBRhqB1qundCa1ZdRDono8YY,Physical Good
30/04/2024,17:00:28,None,Dino - Small,1,$31.82,$0.00,$31.82,visKyNtt4GkwMzp5FDEjdqieV,Physical Good
30/04/2024,16:24:10,None,Drink - Lipton,1,$4.55,$0.00,$4.55,3KmCGo8rNgxn1LhQpgJTRUxeV,Physical Good
30/04/2024,16:21:56,None,Angel - Small,1,$31.82,$0.00,$31.82,fgBNSoUfFZUeqIK9yMJCiKUkV46YY,Physical Good
30/04/2024,16:21:56,None,Gloss Varnish,1,$4.54,$0.00,$4.54,fgBNSoUfFZUeqIK9yMJCiKUkV46YY,Service
30/04/2024,15:39:44,None,Imperfect,1,$22.73,$0.00,$22.73,n4RqIViIb1wa75LGVIyu0E3eV,Physical Good
30/04/2024,15:39:19,Skull Panda,Skull Panda 3,1,$40.90,$0.00,$40.90,nYpE7PfYGgex3DdawrpAxTpeV,Physical Good
30/04/2024,15:39:19,None,Gloss Varnish,1,$4.55,$0.00,$4.55,nYpE7PfYGgex3DdawrpAxTpeV,Service
30/04/2024,15:38:33,Skull Panda,Skull Panda 5,1,$40.91,$0.00,$40.91,Fz7Agg1rDX5qWTKQPkQCb9ieV,Physical Good
30/04/2024,15:36:49,None,Imperfect,1,$22.73,$0.00,$22.73,XaKWfm61COfahuBlfqYoXH0eV,Physical Good
30/04/2024,15:36:49,None,Gloss Varnish,1,$4.54,$0.00,$4.54,XaKWfm61COfahuBlfqYoXH0eV,Service
30/04/2024,14:51:45,None,Pot Lady Large - 1,1,$50.75,-$8.25,$42.50,3sxnyC1buxpRwfYW1ydi0QieV,Physical Good
30/04/2024,14:51:45,None,Astronaut,1,$32.30,-$5.25,$27.05,3sxnyC1buxpRwfYW1ydi0QieV,Physical Good
30/04/2024,14:40:31,None,Imperfect,1,$23.07,-$3.75,$19.32,XKMZGYhBhD0mp9AfKpEV3L8eV,Physical Good
30/04/2024,13:08:39,None,Dino - Disco,1,$41.52,-$6.75,$34.77,TuNU8gQXvoSl7dRKHZdZU28eV,Physical Good
30/04/2024,13:08:39,None,Gloss Varnish,1,$4.55,$0.00,$4.55,TuNU8gQXvoSl7dRKHZdZU28eV,Service
30/04/2024,12:22:17,None,Baby Dragon,1,$41.52,-$6.75,$34.77,TkufYcwfjIVlLLWOPA8ksGyeV,Physical Good
30/04/2024,12:22:17,Bear Brick,Bear Brick - Rainbow,1,$41.53,-$6.75,$34.78,TkufYcwfjIVlLLWOPA8ksGyeV,Physical Good
30/04/2024,12:22:17,None,Gloss Varnish,1,$4.54,$0.00,$4.54,TkufYcwfjIVlLLWOPA8ksGyeV,Service
30/04/2024,12:22:17,None,Gloss Varnish,1,$4.55,$0.00,$4.55,TkufYcwfjIVlLLWOPA8ksGyeV,Service
29/04/2024,21:30:45,None,Gloss Varnish,1,$4.55,$0.00,$4.55,F7dnwUmFAma7gCfPblvkRXpeV,Service
29/04/2024,21:16:26,None,Gloss Varnish,1,$4.55,$0.00,$4.55,jC5p3jRViIWLiFoAMrCUrjueV,Service
29/04/2024,21:16:07,None,Gloss Varnish,1,$4.55,$0.00,$4.55,lnVU8qNMrVHYRtfpqRrqd2geV,Service
29/04/2024,20:23:59,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Dc4oQPITHUaaVGPlsdKDN49eV,Service
29/04/2024,19:51:14,Couple,Couple - Tomato,1,$50.00,$0.00,$50.00,XmSfd7g43aAAz3VIRP9oJikeV,Physical Good
29/04/2024,19:49:38,Beverages,Soft Drink - Can,-1,-$2.73,$0.00,-$2.73,BppPHQM7tnGGq7Vj5kVlbbseV,Physical Good
29/04/2024,19:49:23,Beverages,Soft Drink - Can,-1,-$2.73,$0.00,-$2.73,zUkkdUr9XBDa5bG53Sss4x0eV,Physical Good
29/04/2024,19:49:09,Beverages,Soft Drink - Can,-1,-$2.73,$0.00,-$2.73,JbaSErlD0oZZI3pTOsDtd70eV,Physical Good
29/04/2024,19:46:33,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,LM4dLkm7AypWWYcU0hbHMBBZMTXZY,Physical Good
29/04/2024,19:35:47,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,viCNUiOjo3ZoLXFurBmkGYlZCzXZY,Physical Good
29/04/2024,19:34:44,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,vcZuuGsccsSpJ3EzKywjBVxIIufZY,Physical Good
29/04/2024,19:30:38,Beverages,Soft Drink - Can,-1,-$2.73,$0.00,-$2.73,zsK3kcmt1rTKpdDK9ZL5uW0eV,Physical Good
29/04/2024,19:30:26,Beverages,Soft Drink - Can,-1,-$2.73,$0.00,-$2.73,VnZ0KZnxvSuo70ECbhQ8eSjeV,Physical Good
29/04/2024,19:28:53,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,L4KLGykxvIDsyTxsr6XrCxZMiyRZY,Physical Good
29/04/2024,19:27:55,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,b44sFf0VsnMFLzHB99N7UzfJpeMZY,Physical Good
29/04/2024,19:27:33,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,7WrUCRsRxNCPkLpwrK6LKhGd9lFZY,Physical Good
29/04/2024,19:24:23,None,Puppy - Glasses,1,$31.82,$0.00,$31.82,Jjq0EWQQKsV8xvuxrz4OvSueV,Physical Good
29/04/2024,19:24:23,None,Rabbit - Beanie 1,1,$40.91,$0.00,$40.91,Jjq0EWQQKsV8xvuxrz4OvSueV,Physical Good
29/04/2024,19:24:23,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Jjq0EWQQKsV8xvuxrz4OvSueV,Service
29/04/2024,19:24:23,None,Gloss Varnish,1,$4.55,$0.00,$4.55,Jjq0EWQQKsV8xvuxrz4OvSueV,Service
29/04/2024,18:39:49,Beverages,Energy Drink - Red Bull,1,$4.55,$0.00,$4.55,ZDUt5oZ7DsvvSicuTPV8QejeV,Physical Good
29/04/2024,18:38:29,None,Gloss Varnish,1,$4.54,$0.00,$4.54,BDqRBtPAFmPj5HKD1aMFm65eV,Service
29/04/2024,18:38:29,None,Gloss Varnish,1,$4.55,$0.00,$4.55,BDqRBtPAFmPj5HKD1aMFm65eV,Service
29/04/2024,18:03:07,None,Rabbit - Beanie 2,1,$40.90,$0.00,$40.90,bebSRIxd50w3AKFxuvzcC0oeV,Physical Good
29/04/2024,18:03:07,None,Gloss Varnish,1,$4.55,$0.00,$4.55,bebSRIxd50w3AKFxuvzcC0oeV,Service
29/04/2024,17:41:02,None,Puppy - Glasses,1,$31.82,$0.00,$31.82,3M72LCXb7kZRFYpLW8dXuQ1eV,Physical Good
29/04/2024,17:41:02,None,Gloss Varnish,1,$4.54,$0.00,$4.54,3M72LCXb7kZRFYpLW8dXuQ1eV,Service
29/04/2024,16:48:44,None,Dino - Small,1,$31.82,$0.00,$31.82,hZdvEz6vr60ZIN7dSQdJLcleV,Physical Good
29/04/2024,16:48:44,None,Cinamonroll,1,$36.36,$0.00,$36.36,hZdvEz6vr60ZIN7dSQdJLcleV,Physical Good
29/04/2024,16:46:36,None,Astronaut,1,$31.82,$0.00,$31.82,3eepCiiyIXCXVn3vwImKOWjeV,Physical Good
29/04/2024,16:46:36,None,Gloss Varnish,1,$4.54,$0.00,$4.54,3eepCiiyIXCXVn3vwImKOWjeV,Service
29/04/2024,16:36:28,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,XcVh1BBNFSlKHouhbHW0ldX3ACJZY,Physical Good
29/04/2024,16:27:24,None,Luffy,1,$31.82,$0.00,$31.82,jgKGRLOIwLrZwzKjwxEqU58eV,Physical Good
29/04/2024,16:27:24,None,Gloss Varnish,1,$4.54,$0.00,$4.54,jgKGRLOIwLrZwzKjwxEqU58eV,Service
29/04/2024,16:26:59,None,Angel - Small,1,$31.82,$0.00,$31.82,Rv4BoGS3TuadAw8kORx4nS0eV,Physical Good
29/04/2024,16:26:59,None,Gloss Varnish,1,$4.54,$0.00,$4.54,Rv4BoGS3TuadAw8kORx4nS0eV,Service
29/04/2024,16:20:31,None,Smile Bathtub Piggy,1,$36.36,$0.00,$36.36,p9rOgFkDAZ0n2I8GdsSBLVoeV,Physical Good
29/04/2024,16:20:31,Piggy,Piggy Bottle,1,$36.37,$0.00,$36.37,p9rOgFkDAZ0n2I8GdsSBLVoeV,Physical Good
29/04/2024,16:20:31,None,Rabbit - Happy Sleepy,1,$36.36,$0.00,$36.36,p9rOgFkDAZ0n2I8GdsSBLVoeV,Physical Good
29/04/2024,16:20:31,None,Gloss Varnish,1,$4.55,$0.00,$4.55,p9rOgFkDAZ0n2I8GdsSBLVoeV,Service
29/04/2024,16:20:31,None,Gloss Varnish,1,$4.54,$0.00,$4.54,p9rOgFkDAZ0n2I8GdsSBLVoeV,Service
29/04/2024,16:20:31,None,Gloss Varnish,1,$4.55,$0.00,$4.55,p9rOgFkDAZ0n2I8GdsSBLVoeV,Service
29/04/2024,15:02:07,Couple,Couple - Tomato,1,$50.00,$0.00,$50.00,drd0HwR2FYiYzYIhY4R4ut9eV,Physical Good
29/04/2024,15:01:18,None,Imperfect,1,$22.73,$0.00,$22.73,JZVEgMJGZ4j4ARplLEkvnA0UeFMZY,Physical Good
29/04/2024,15:00:41,Piggy,Piggy Birthday,1,$36.91,-$6.00,$30.91,FrB54J6HFCDy3KfkuAcSWG5eV,Physical Good
29/04/2024,14:59:40,None,Rabbit - Beanie 2,1,$41.52,-$6.75,$34.77,NBkqkm6xAozslDJaMu3d4Z4eV,Physical Good
29/04/2024,14:58:54,None,Rabbit - Strawberry Bag,1,$32.30,-$5.25,$27.05,jAOWOCFjTLU90iC8PhPub3weV,Physical Good
29/04/2024,13:59:32,Couple,Couple - Tomato,1,$50.75,-$8.25,$42.50,h7evpt1lwFZ5jrJysyxym7oK5CEZY,Physical Good
29/04/2024,13:59:32,None,Gloss Varnish,1,$4.55,$0.00,$4.55,h7evpt1lwFZ5jrJysyxym7oK5CEZY,Service
29/04/2024,13:47:16,None,Dora,1,$36.91,-$6.00,$30.91,h9f3O0y5lJenjQvojnDOFYkeV,Physical Good
29/04/2024,13:44:25,Kuromi,Kuromi - Dragon,1,$41.52,-$6.75,$34.77,hjqpVecXHafwszZqaqFJICleV,Physical Good
29/04/2024,13:44:25,None,Luffy,1,$32.30,-$5.25,$27.05,hjqpVecXHafwszZqaqFJICleV,Physical Good
29/04/2024,13:44:25,Beverages,Water - Bottle,1,$2.73,$0.00,$2.73,hjqpVecXHafwszZqaqFJICleV,Physical Good
29/04/2024,13:44:25,None,Gloss Varnish,1,$4.54,$0.00,$4.54,hjqpVecXHafwszZqaqFJICleV,Service
29/04/2024,13:44:25,None,Gloss Varnish,1,$4.55,$0.00,$4.55,hjqpVecXHafwszZqaqFJICleV,Service
29/04/2024,12:50:05,None,Imperfect,1,$22.73,$0.00,$22.73,1nT5Y16HLI5RWuMBug24VineV,Physical Good
28/04/2024,22:41:58,Bear Brick,Bear Brick - Heart Rainbow,1,$40.91,$0.00,$40.91,hzihvXsoBOv59U7w637UGW1eV,Physical Good
28/04/2024,21:57:56,Skull Panda,Skull Panda 4,1,$40.90,$0.00,$40.90,TwOyny8bBskJA7IjeyYlaTpeV,Physical Good
28/04/2024,21:57:56,None,Gloss Varnish,1,$4.55,$0.00,$4.55,TwOyny8bBskJA7IjeyYlaTpeV,Service
28/04/2024,21:57:19,None,Lion - Small,1,$31.82,$0.00,$31.82,TS1LxlHi8vEXRSao0Dv6tGCA74ZZY,Physical Good
28/04/2024,21:57:19,None,Gloss Varnish,1,$4.54,$0.00,$4.54,TS1LxlHi8vEXRSao0Dv6tGCA74ZZY,Service
28/04/2024,21:37:29,None,Noel Sheep,1,$50.00,$0.00,$50.00,nYdocLWuymSrzDl8LFYwdOreV,Physical Good
28/04/2024,21:36:23,None,Lion - Small,1,$31.82,$0.00,$31.82,ZJjB8IuK3VWqnOzT5uUKqL1eV,Physical Good
28/04/2024,21:36:23,None,Gloss Varnish,1,$4.54,$0.00,$4.54,ZJjB8IuK3VWqnOzT5uUKqL1eV,Service
28/04/2024,21:24:26,None,Lava,1,$31.82,$0.00,$31.82,bWlBR4UWhUsjTkVYvLkccJ4eV,Physical Good
28/04/2024,21:24:26,None,Gloss Varnish,1,$4.54,$0.00,$4.54,bWlBR4UWhUsjTkVYvLkccJ4eV,Service
28/04/2024,21:10:16,None,Gloss Varnish,1,$4.54,$0.00,$4.54,h3sjEgZBVWFbh896rVjHtN9eV,Service
28/04/2024,21:10:16,None,Gloss Varnish,1,$4.55,$0.00,$4.55,h3sjEgZBVWFbh896rVjHtN9eV,Service
28/04/2024,20:59:14,Beverages,Soft Drink - Can,2,$5.45,$0.00,$5.45,r6hqkLN38F4yQm20y1MsNqfeV,Physical Good
28/04/2024,20:57:39,None,Rabbit - Happy Sleepy,1,$36.36,$0.00,$36.36,RLWpAQnfMzZ3DDp3SPdF0Q0eV,Physical Good
28/04/2024,20:57:39,None,Gloss Varnish,1,$4.55,$0.00,$4.55,RLWpAQnfMzZ3DDp3SPdF0Q0eV,Service
28/04/2024,20:57:39,None,Cinamonroll,1,$36.36,$0.00,$36.36,RLWpAQnfMzZ3DDp3SPdF0Q0eV,Physical Good
28/04/2024,20:57:39,None,Gloss Varnish,1,$4.55,$0.00,$4.55,RLWpAQnfMzZ3DDp3SPdF0Q0eV,Service
28/04/2024,20:55:43,None,Cinamonroll,1,$36.72,-$4.00,$32.72,3cbAZzQ13nHvD1GqAaT5fpZe3HAZY,Physical Good
28/04/2024,20:55:43,None,Gloss Varnish,1,$4.55,$0.00,$4.55,3cbAZzQ13nHvD1GqAaT5fpZe3HAZY,Service
28/04/2024,20:42:10,None,Astronaut,1,$31.82,$0.00,$31.82,xbuxKmDTHmOHEqe5QnxQxe6eV,Physical Good
28/04/2024,20:42:10,Kuromi,Kuromi - Clown,1,$40.91,$0.00,$40.91,xbuxKmDTHmOHEqe5QnxQxe6eV,Physical Good
28/04/2024,20:42:10,None,Gloss Varnish,1,$4.54,$0.00,$4.54,xbuxKmDTHmOHEqe5QnxQxe6eV,Service
28/04/2024,20:42:10,None,Gloss Varnish,1,$4.55,$0.00,$4.55,xbuxKmDTHmOHEqe5QnxQxe6eV,Service
28/04/2024,20:37:14,Couple,Couple - Tomato,1,$50.00,$0.00,$50.00,ZJpOxW5gdl5n3IQuQC9oY1zeV,Physical Good
28/04/2024,20:05:54,None,Gloss Varnish,1,$4.55,$0.00,$4.55,XeUkYkQVyxZpwuT49vM8pjfeV,Service
28/04/2024,19:38:11,None,Dino Baby,1,$36.73,-$4.00,$32.73,LivDU14hxDiqgouwbm6j0RRPxnQZY,Physical Good
28/04/2024,19:38:11,Bear Brick,Bear Brick - OG,1,$41.32,-$4.50,$36.82,LivDU14hxDiqgouwbm6j0RRPxnQZY,Physical Good
28/04/2024,19:38:11,None,Lion - Small,1,$32.13,-$3.50,$28.63,LivDU14hxDiqgouwbm6j0RRPxnQZY,Physical Good
28/04/2024,19:38:11,Bear Brick,Bear - Open Mouth,1,$55.09,-$6.00,$49.09,LivDU14hxDiqgouwbm6j0RRPxnQZY,Physical Good
28/04/2024,19:38:11,None,Gloss Varnish,1,$4.54,$0.00,$4.54,LivDU14hxDiqgouwbm6j0RRPxnQZY,Service
28/04/2024,19:38:11,None,Gloss Varnish,1,$4.55,$0.00,$4.55,LivDU14hxDiqgouwbm6j0RRPxnQZY,Service
28/04/2024,19:38:11,None,Gloss Varnish,1,$4.54,$0.00,$4.54,LivDU14hxDiqgouwbm6j0RRPxnQZY,Service
28/04/2024,19:38:11,None,Gloss Varnish,1,$4.55,$0.00,$4.55,LivDU14hxDiqgouwbm6j0RRPxnQZY,Service
28/04/2024,19:11:10,Piggy,Piggy Happy,1,$36.36,$0.00,$36.36,JF1hNmCrGtcM6d5AK42Edj6Ly9WZY,Physical Good
28/04/2024,19:11:10,None,Cinamonroll,1,$36.37,$0.00,$36.37,JF1hNmCrGtcM6d5AK42Edj6Ly9WZY,Physical Good
28/04/2024,19:03:30,None,Dino - Small,1,$31.82,$0.00,$31.82,B3GsyPlL6iCz5VbuPJt1fNjeV,Physical Good
28/04/2024,19:03:30,None,Angel - Small,1,$31.82,$0.00,$31.82,B3GsyPlL6iCz5VbuPJt1fNjeV,Physical Good
28/04/2024,18:22:09,None,Dino Baby,1,$36.36,$0.00,$36.36,FVAagGaOoTBgzGmF5tmUAhseV,Physical Good
28/04/2024,18:22:09,None,Gloss Varnish,1,$4.55,$0.00,$4.55,FVAagGaOoTBgzGmF5tmUAhseV,Service
28/04/2024,18:16:57,Couple,Couple - Tomato,1,$50.50,-$5.50,$45.00,ribPrQYMWEuboy4gFTWieM3eV,Physical Good
28/04/2024,17:32:49,None,Gloss Varnish,1,$4.55,$0.00,$4.55,FZIFGlpYS81Vf1VwoFn5bJpeV,Service
28/04/2024,16:41:21,None,Astronaut,1,$31.82,$0.00,$31.82,VhKIJeJKrXfpSSvonFQqMwveV,Physical Good
28/04/2024,16:41:21,None,Lucky Cat Bowl 1,1,$45.45,$0.00,$45.45,VhKIJeJKrXfpSSvonFQqMwveV,Physical Good
28/04/2024,16:41:21,None,Gloss Varnish,1,$4.54,$0.00,$4.54,VhKIJeJKrXfpSSvonFQqMwveV,Service
28/04/2024,16:41:21,None,Gloss Varnish,1,$4.55,$0.00,$4.55,VhKIJeJKrXfpSSvonFQqMwveV,Service
28/04/2024,16:38:06,None,Astronaut,1,$31.82,$0.00,$31.82,bMqmtU31jKtZCS6ptPpMKIseV,Physical Good
28/04/2024,16:38:06,None,Gloss Varnish,1,$4.54,$0.00,$4.54,bMqmtU31jKtZCS6ptPpMKIseV,Service
28/04/2024,16:14:13,None,Dino - Disco,1,$40.91,$0.00,$40.91,bubkC1ipU25bFfD0AR8C06geV,Physical Good
28/04/2024,16:14:13,None,Lotso Bear - Balloon,1,$40.91,$0.00,$40.91,bubkC1ipU25bFfD0AR8C06geV,Physical Good
28/04/2024,16:14:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,bubkC1ipU25bFfD0AR8C06geV,Service
28/04/2024,16:14:13,None,Gloss Varnish,1,$4.55,$0.00,$4.55,bubkC1ipU25bFfD0AR8C06geV,Service
28/04/2024,16:07:13,Bear Brick,Bear - Open Mouth,1,$54.54,$0.00,$54.54,rO1PUDJytPOLx3doI9O9WPweV,Physical Good
28/04/2024,16:07:13,None,Rabbit - Beanie 1,1,$40.91,$0.00,$40.91,rO1PUDJytPOLx3doI9O9WPweV,Physical Good
28/04/2024,16:07:13,None,Gloss Varnish,1,$4.55,$0.00,$4.55,rO1PUDJytPOLx3doI9O9WPweV,Service
28/04/2024,16:07:13,None,Gloss Varnish,1,$4.54,$0.00,$4.54,rO1PUDJytPOLx3doI9O9WPweV,Service
28/04/2024,16:07:13,Beverages,Water - Bottle,1,$2.73,$0.00,$2.73,rO1PUDJytPOLx3doI9O9WPweV,Physical Good
28/04/2024,15:59:48,None,Luffy,1,$31.82,$0.00,$31.82,jYm4qBHI6IBbxuWlHCmWyXneV,Physical Good
28/04/2024,15:58:17,None,Luffy,1,$31.82,$0.00,$31.82,nigf2UJY3DlQND3yTXpOD64eV,Physical Good
28/04/2024,15:57:18,None,Imperfect,1,$22.73,$0.00,$22.73,XwNa5pY3E8RQ3KrFGq27F1oeV,Physical Good
28/04/2024,15:57:18,None,Gloss Varnish,1,$4.54,$0.00,$4.54,XwNa5pY3E8RQ3KrFGq27F1oeV,Service
28/04/2024,15:57:18,Beverages,Water - Bottle,1,$2.73,$0.00,$2.73,XwNa5pY3E8RQ3KrFGq27F1oeV,Physical Good
28/04/2024,15:32:40,None,Gloss Varnish,1,$4.55,$0.00,$4.55,hfYFH6SXeZN6spZ4Klsf6pteV,Service
28/04/2024,15:32:40,None,Gloss Varnish,1,$4.54,$0.00,$4.54,hfYFH6SXeZN6spZ4Klsf6pteV,Service
28/04/2024,15:32:40,None,Ducky - Bag,1,$36.36,$0.00,$36.36,hfYFH6SXeZN6spZ4Klsf6pteV,Physical Good
28/04/2024,15:32:40,None,Luffy,1,$31.82,$0.00,$31.82,hfYFH6SXeZN6spZ4Klsf6pteV,Physical Good
28/04/2024,15:17:56,Skull Panda,Skull Panda 1,1,$40.90,$0.00,$40.90,fYzI9oVTH4Dy84YXFjUuLLqeV,Physical Good
28/04/2024,15:17:56,None,Gloss Varnish,1,$4.55,$0.00,$4.55,fYzI9oVTH4Dy84YXFjUuLLqeV,Service
28/04/2024,14:57:54,Skull Panda,Skull Panda 4,1,$40.90,$0.00,$40.90,PsXBOz8RiyOpFIAH0nQXQGab1cYZY,Physical Good
28/04/2024,14:57:54,None,Gloss Varnish,1,$4.55,$0.00,$4.55,PsXBOz8RiyOpFIAH0nQXQGab1cYZY,Service
28/04/2024,14:55:54,None,Rabbit - Beanie 1,1,$40.91,$0.00,$40.91,3IhEm9ZDEQ9hk6WzAxQGTHyeV,Physical Good
28/04/2024,14:55:54,Bear Brick,Bear - Open Mouth,1,$54.55,$0.00,$54.55,3IhEm9ZDEQ9hk6WzAxQGTHyeV,Physical Good
28/04/2024,14:55:54,None,Gloss Varnish,1,$4.54,$0.00,$4.54,3IhEm9ZDEQ9hk6WzAxQGTHyeV,Service
28/04/2024,14:55:54,Beverages,Soft Drink - Can,1,$2.73,$0.00,$2.73,3IhEm9ZDEQ9hk6WzAxQGTHyeV,Physical Good
28/04/2024,14:45:39,None,Rabbit - Ice Cream,1,$36.36,$0.00,$36.36,vgFN5pyBsFUCceOaq8xZaxEeQPCZY,Physical Good
28/04/2024,14:45:20,Couple,Couple - Tomato,1,$50.00,$0.00,$50.00,1Hvt9GF5wuNH5wPBtsHAqd7eV,Physical Good
28/04/2024,14:45:20,None,Gloss Varnish,1,$4.55,$0.00,$4.55,1Hvt9GF5wuNH5wPBtsHAqd7eV,Service
28/04/2024,14:44:50,Piggy,Piggy Happy,1,$36.72,-$4.00,$32.72,RneeA2pBffKt4UJgWbsPuEheV,Physical Good
28/04/2024,14:44:50,None,Gloss Varnish,1,$4.55,$0.00,$4.55,RneeA2pBffKt4UJgWbsPuEheV,Service
28/04/2024,14:37:02,None,Angel - Small,1,$31.82,$0.00,$31.82,9tkhk7W2yUdLZcZkdAo4qfzeV,Physical Good
28/04/2024,14:36:23,None,Rabbit - Happy Sleepy,1,$36.36,$0.00,$36.36,p3oIJL6vdUDDK4r2F4IdFBheV,Physical Good
28/04/2024,14:36:23,None,Gloss Varnish,1,$4.55,$0.00,$4.55,p3oIJL6vdUDDK4r2F4IdFBheV,Service
28/04/2024,14:06:40,Skull Panda,Skull Panda 1,1,$40.91,$0.00,$40.91,RNROkm4V0AYlQxhNdpejxIteV,Physical Good
28/04/2024,14:06:40,None,Gloss Varnish,1,$4.55,$0.00,$4.55,RNROkm4V0AYlQxhNdpejxIteV,Service
28/04/2024,14:06:40,None,Gloss Varnish,1,$4.54,$0.00,$4.54,RNROkm4V0AYlQxhNdpejxIteV,Service
28/04/2024,14:06:40,None,Baby Dragon,1,$40.91,$0.00,$40.91,RNROkm4V0AYlQxhNdpejxIteV,Physical Good
28/04/2024,14:04:53,None,Dora,1,$36.36,$0.00,$36.36,JP6xaDnW7nR9gdTmVN6GgK6eV,Physical Good
28/04/2024,14:04:22,None,Dora,1,$36.36,$0.00,$36.36,Jxl2I8LhRRmJ78HCh1kLQ1WR0pVZY,Physical Good
28/04/2024,13:43:32,Skull Panda,Skull Panda 4,1,$40.90,$0.00,$40.90,vU54OIyrZBIOimkBywo9A1geV,Physical Good
28/04/2024,13:43:32,None,Gloss Varnish,1,$4.55,$0.00,$4.55,vU54OIyrZBIOimkBywo9A1geV,Service
28/04/2024,12:53:28,Kuromi,Kuromi - Evil Large,1,$40.91,$0.00,$40.91,djP338owAzFajj7p6EniRmfeV,Physical Good
28/04/2024,12:53:28,None,Lava,1,$31.82,$0.00,$31.82,djP338owAzFajj7p6EniRmfeV,Physical Good
28/04/2024,12:53:28,None,Gloss Varnish,1,$4.54,$0.00,$4.54,djP338owAzFajj7p6EniRmfeV,Service
28/04/2024,12:53:28,None,Gloss Varnish,1,$4.55,$0.00,$4.55,djP338owAzFajj7p6EniRmfeV,Service
